detail_id,_anchor,event_id,heading_label_de,content_de
DET-686,DET-651,hist010,Dreizehn palästinensische Staatsbürger Israels getötet,"Palästinensische Staatsbürger Israels protestierten (innerhalb Israels) aus Solidarität mit den besetzten Gebieten. Die israelische Polizei eröffnete das Feuer auf die Demonstranten und tötete 13 palästinensische Staatsbürger Israels. Die Palästinensische Untersuchungskommission stellte später fest, dass die Polizei unverhältnismäßige Gewalt angewendet hatte. Das Ereignis traumatisierte die palästinensische Gemeinschaft in Israel."
DET-687,DET-652,hist010,Lynchmord an zwei israelischen Reservisten in Ramallah,Zwei israelische Reservisten betreten versehentlich Ramallah und werden von der Palästinensischen Autonomiebehörde festgenommen. Ein Mob stürmt die Polizeistation und lyncht die beiden Soldaten. Die brutalen Morde werden gefilmt und ausgestrahlt. Dies liefert Israel die Rechtfertigung für Angriffe auf Einrichtungen der Palästinensischen Autonomiebehörde. Für die israelische Öffentlichkeit ist dies ein zutiefst traumatisches Ereignis.
DET-688,DET-653,hist010,Erstes gezieltes Attentat in Israel,"Israel ermordet Hussein Abayat, den Anführer der Fatah Tanzim, mit einem Hubschrauber-Raketenangriff in Bethlehem. Die Politik gezielter Tötungen beginnt – Israel wird während der Zweiten Intifada 232 Palästinenser bei gezielten Angriffen töten, viele davon auch unbeteiligte Zivilisten."
DET-689,DET-654,hist010,Massaker zu Pessach: 30 Tote in Hotel in Netanja,"Ein Selbstmordattentäter der Hamas greift den Pessach-Seder im Park Hotel in Netanya an. 30 Israelis sterben, 140 werden verletzt. Es ist der verheerendste Einzelanschlag der Zweiten Intifada. Israel reagiert mit einer massiven Militäraktion: der Operation Schutzschild."
DET-690,DET-655,hist010,Operation Schutzschild: größte Operation im Westjordanland seit 1967,"Israel startet eine massive Militäroperation im gesamten Westjordanland. Panzer, Hubschrauber und F-16-Kampfjets werden eingesetzt. Palästinensische Städte unter Kontrolle der Palästinensischen Autonomiebehörde werden zurückerobert. Die Belagerung des Flüchtlingslagers Jenin nimmt besonders verheerende Ausmaße an: 52 Palästinenser werden getötet (darunter 23 Zivilisten), über 140 Gebäude zerstört. Ramallah wird belagert; Arafats Anwesen (Muqata'a) wird umzingelt und teilweise zerstört."
DET-691,DET-656,hist010,Belagerung des Flüchtlingslagers Jenin,"Israelische Streitkräfte belagern das Flüchtlingslager Jenin. Es kommt zu Häuserkämpfen. Israel setzt gepanzerte Bulldozer ein, um Häuser mit Bewohnern darin zu zerstören. 52 Palästinenser (23 Zivilisten) und 23 israelische Soldaten werden getötet. Über 140 Gebäude werden zerstört. Eine UN-Untersuchungskommission wird von Israel blockiert. Internationale Anschuldigungen wegen Kriegsverbrechen."
DET-692,DET-657,hist010,Höhepunkt der Selbstmordattentatskampagne,"Hamas, Islamischer Dschihad und die Al-Aqsa-Märtyrerbrigaden starten eine anhaltende Selbstmordattentatskampagne. Angriffe auf Busse, Märkte, Restaurants und Nachtclubs in ganz Israel. Hunderte israelische Zivilisten werden getötet. Es entsteht eine Atmosphäre der Angst in der israelischen Gesellschaft. Israel reagiert mit verstärkten Militäroperationen, gezielten Tötungen und der Abriegelung öffentlicher Einrichtungen."
DET-693,DET-658,hist010,Der Bau der Trennbarriere beginnt,"Israel beginnt mit dem Bau einer Sperranlage – 85 % davon innerhalb des Westjordanlandes (nicht entlang der Grünen Linie). Offiziell soll die Verhinderung von Selbstmordattentaten befürchtet werden. Tatsächlich annektiert Israel Land, spaltet palästinensische Siedlungen und schränkt die Bewegungsfreiheit ein. Der Internationale Gerichtshof erklärt die Sperranlage 2004 für illegal. Israel setzt den Bau fort und erreicht schließlich eine Länge von über 700 km."
DET-694,DET-659,hist010,Bei einem israelischen F-16-Angriff werden Salah Shehadeh und 14 Zivilisten getötet.,"Israel wirft eine Tonne Bombe auf ein Wohnhaus in Gaza-Stadt, um den Hamas-Militärführer Salah Shehadeh zu töten. Shehadeh und 14 Zivilisten, darunter neun Kinder, sterben. Die Aktion löst weltweite Verurteilung aus. Sie gilt als Beispiel für die „Kollateralschäden“ gezielter Tötungen."
DET-695,DET-660,hist010,Israel ermordet Scheich Ahmed Yassin,"Bei einem israelischen Hubschrauberangriff wird der Hamas-Gründer Scheich Ahmed Yassin, ein querschnittsgelähmter spiritueller Führer, getötet, als er nach dem Morgengebet die Moschee verlässt. Sieben weitere Menschen sterben. Die palästinensische Bevölkerung ist zutiefst empört. Einen Monat später (am 17. April) ermordet Israel Yassins Nachfolger Abdel Aziz al-Rantisi. Die Hamas schwört Rache."
DET-696,DET-661,hist010,Jassir Arafat stirbt,"PLO-Chef und Präsident der Palästinensischen Autonomiebehörde, Jassir Arafat, stirbt unter mysteriösen Umständen in einem Pariser Krankenhaus. Er war zwei Jahre lang im Muqata'a-Komplex von Israel belagert worden. Mahmud Abbas folgt ihm nach. Arafats Tod markiert das Ende einer Ära; die Zweite Intifada klingt allmählich aus."
DET-697,DET-662,hist010,Israels einseitiger Rückzug aus Gaza,"Israel zieht 8.500 Siedler und Militärangehörige aus dem Gazastreifen ab. Offiziell wird dies als Zugeständnis dargestellt, doch Israel behält die Kontrolle über Grenzen, Luftraum und Hoheitsgewässer. Der Rückzug stärkt Israels Position im Westjordanland – der Siedlungsbau dort beschleunigt sich. Gaza wird zu einem „Freiluftgefängnis“. Die Hamas gewinnt Monate später (Januar 2006) die palästinensischen Wahlen."
DET-698,DET-663,hist010,Gipfeltreffen in Sharm el-Sheikh: Inoffizielles Ende der Intifada,"Der israelische Premierminister Ariel Sharon und der Präsident der Palästinensischen Autonomiebehörde, Mahmud Abbas, treffen sich in Ägypten. Sie vereinbaren einen gegenseitigen Waffenstillstand. Die Gewalt nimmt deutlich ab. Dies gilt allgemein als inoffizielles Ende der Zweiten Intifada, obwohl keine formelle Erklärung vorliegt. Die endgültige Opferzahl: über 3.200 Palästinenser und über 1.000 Israelis wurden innerhalb von fünf Jahren getötet."
DET-699,DET-664,hist010,Palästinensische Selbstmordattentate (Kriegsverbrechen),"Palästinensische bewaffnete Gruppen (Hamas, Islamischer Dschihad, Al-Aqsa-Märtyrerbrigaden) verübten gezielte Angriffe auf israelische Zivilisten in Bussen, Restaurants, auf Märkten und in Nachtclubs. Bei 138 Selbstmordattentaten während der Zweiten Intifada starben 515 israelische Zivilisten. Die gezielte Tötung von Zivilisten stellt ein Kriegsverbrechen nach dem humanitären Völkerrecht dar."
DET-700,DET-665,hist011,Gezielte Tötungen und unverhältnismäßige Gewalt,"Während der Zweiten Intifada verübte Israel 232 gezielte Tötungen. Hubschrauberraketen und F-16-Bomben, die auf dicht besiedelte Gebiete abgeworfen wurden, töteten Hunderte von Unbeteiligten. Bei der Ermordung von Salah Schehadeh im Juli 2002 starben 14 Zivilisten, darunter 9 Kinder. Ein Angriff auf einen Hamas-Kämpfer im Gazastreifen im Februar 2003 tötete 11 Zivilisten, darunter 8 Kinder. Die unverhältnismäßige Gewaltanwendung verstieß gegen das humanitäre Völkerrecht."
DET-701,DET-666,hist011,Exzessive Zerstörung im Flüchtlingslager Jenin,"Während der Belagerung von Jenin im April 2002 zerstörten israelische Streitkräfte über 140 Gebäude, viele davon mit Menschen darin. Gepanzerte Bulldozer verwüsteten ganze Stadtviertel. Israel blockierte eine UN-Untersuchungsmission. Human Rights Watch dokumentierte 52 palästinensische Todesopfer (23 Zivilisten). Internationale Anschuldigungen wegen Kriegsverbrechen folgten."
DET-702,DET-667,hist011,Massenhafte Hausabrisse,"Während der Zweiten Intifada zerstörte Israel über 4.000 palästinensische Häuser – angeblich als Strafe, aus „militärischer Notwendigkeit“ oder um Schusszonen zu räumen. Auch die Häuser von Familien mutmaßlicher Angreifer wurden ohne Gerichtsverfahren dem Erdboden gleichgemacht. Kollektivstrafen sind nach Artikel 33 der Genfer Konvention verboten. Zehntausende wurden obdachlos."
DET-703,DET-668,hist011,Tötung von Kindern,"Während der Zweiten Intifada wurden 709 palästinensische und 301 israelische Kinder getötet. Muhammad al-Durrah (12) wurde zum Symbol des Massakers – er starb, als er sich mit seinem Vater unter israelischem Beschuss in Sicherheit brachte. Viele palästinensische Kinder fielen in Wohngebieten Scharfschützenfeuer, Hubschrauberangriffen oder Panzergranaten zum Opfer. Der fehlende Schutz der Kinder und die Missachtung der Unterscheidung zwischen Kombattanten und Zivilisten verstießen gegen das humanitäre Völkerrecht."
DET-704,DET-669,hist011,willkürliche Masseninhaftierung,"Während der Zweiten Intifada wurden 40.000 bis 50.000 Palästinenser verhaftet. Tausende wurden ohne Anklage oder Gerichtsverfahren in Verwaltungshaft gehalten. Menschenrechtsorganisationen dokumentierten weitverbreitete Folter. Massenverhaftungen, nächtliche Razzien in Wohnungen und die Inhaftierung von Minderjährigen gehörten zu den Ereignissen. Das Recht auf Freiheit, ein faires Verfahren und das Folterverbot wurden verletzt."
DET-705,DET-670,hist011,Kollektivbestrafung und Schließung,"Israel verhängte über Monate hinweg Ausgangssperren über ganze palästinensische Städte (Nablus unter Ausgangssperre). Die Belagerung von Ramallah, Bethlehem und anderen Städten schnitt die Versorgung mit Lebensmitteln, Medikamenten und Strom ab. Das Abriegelungssystem zersplitterte das Westjordanland in isolierte Kantone. Kollektivstrafen sind gemäß Artikel 33 der Genfer Konvention verboten."
DET-706,DET-671,hist011,Trennwand (nach internationalem Recht illegal),"Israel errichtete die Sperranlage zu 85 % innerhalb des Westjordanlandes (nicht entlang der Grünen Linie). Der Internationale Gerichtshof urteilte 2004, die Sperranlage sei illegal, stelle eine Annexion palästinensischen Landes dar und müsse abgebaut werden. Israel ignorierte das Urteil. Die Sperranlage zerschneidet palästinensische Gemeinden, beschlagnahmt landwirtschaftliche Flächen und schränkt die Bewegungsfreiheit ein."
DET-707,DET-672,hist011,Palästinenser getötet,"22 Zivilisten (darunter Kinder, ältere Menschen und Menschen mit Behinderungen); 27 Kombattanten; 3 Personen mit unklarem Status"
DET-708,DET-673,hist011,Getötete palästinensische Zivilisten,"Darunter der 14-jährige Muhammad Hawashin; der 57-jährige, im Rollstuhl sitzende Kamal Zghair; ältere Frauen"
DET-709,DET-674,hist011,Israelische Soldaten getötet,"Darunter waren 13 Tote bei einem einzigen Hinterhalt am 9. April, als ein Gebäude über ihnen einstürzte."
DET-710,DET-675,hist011,Abgerissene Gebäude,Etwa 10 % des gesamten Flüchtlingslagers wurden durch D-9-Bulldozer zerstört; viele Gebäude wurden mit Menschen darin dem Erdboden gleichgemacht.
DET-711,DET-676,hist011,Palästinenser obdachlos geworden,"Familien, deren Häuser während der Operation abgerissen wurden; viele gezwungen, in Zelten oder bei Verwandten zu leben."
DET-712,DET-677,hist011,Verwundete Palästinenser,Viele konnten aufgrund der elftägigen Blockade von Krankenwagen keine medizinische Behandlung erhalten.
DET-713,DET-678,hist011,Ariel Sharon,"Die Operation „Schutzschild“ und die Operation Jenin wurden autorisiert. Es wurde die politische Entscheidung getroffen, eine massive militärische Reaktion auf Selbstmordattentate einzuleiten. Die UN-Untersuchungsmission wurde blockiert. Die Operation wurde als militärisch notwendig verteidigt."
DET-714,DET-679,hist011,Shaul Mofaz,"Der Militärkommandeur, der die Operation „Defensiver Schild“ leitete, traf taktische Entscheidungen bezüglich der Operation Jenin. Er verteidigte den Einsatz von D-9-Bulldozern als Maßnahme zum Schutz von Soldatenleben. Er wurde für mögliche Kriegsverbrechen nicht zur Rechenschaft gezogen."
DET-715,DET-680,hist011,Eyal Shlein,"Brigadegeneral, der die Operation im Lager Jenin befehligte. Traf taktische Entscheidungen, darunter den Einsatz von Bulldozern nach dem Hinterhalt vom 9. April. Verteidigte das Vorgehen als militärisch notwendig."
DET-716,DET-681,hist011,Kofi Annan,"Es wurde versucht, gemäß Resolution 1405 des Sicherheitsrates eine UN-Untersuchungsmission einzuleiten. Die Mission wurde von Israel blockiert. Es wurde ein eingeschränkter Bericht ohne eigene Untersuchung veröffentlicht, der von Menschenrechtsorganisationen kritisiert wurde."
DET-717,DET-682,hist011,Peter Bouckaert,"Ich leitete das HRW-Ermittlungsteam in Jenin. Ich führte Interviews, sammelte Beweise und dokumentierte Verstöße. Ich war Mitautor eines umfassenden Berichts, der zu dem Schluss kam, dass „prima facie Kriegsverbrechen“ vorlagen."
DET-718,DET-683,hist011,Unmittelbare Auswirkungen (April-Mai 2002),"52 Palästinenser getötet (22 Zivilisten, darunter Kinder); 23 israelische Soldaten getötet"
DET-719,DET-684,hist011,Medien- und Narrativkriege,"Anfängliche palästinensische Behauptungen über ein „Massaker“ mit Hunderten von Toten – später erwiesen sich als falsch (52 Tote, nicht Hunderte)."
DET-720,DET-685,hist011,Langfristiges Erbe (2002-heute),"Das Flüchtlingslager Jenin wurde mit internationaler Hilfe wiederaufgebaut, bleibt aber ein Brennpunkt israelisch-palästinensischer Gewalt."
DET-721,DET-686,hist011,Rechenschaftspflicht und Gerechtigkeit,✗ Trotz der Feststellung von Kriegsverbrechen durch Human Rights Watch wurden keine israelischen Soldaten oder Kommandeure strafrechtlich verfolgt.
DET-722,DET-687,hist011,Unmittelbare Auswirkungen (April-Mai 2002),Über 140 Gebäude abgerissen – etwa 10 % des gesamten Flüchtlingslagers zerstört
DET-723,DET-688,hist011,Medien- und Narrativkriege,"Die israelische Regierung wird der Vertuschung beschuldigt, da sie die UN-Untersuchung trotz fehlenden Massakers blockiert."
DET-724,DET-689,hist011,Langfristiges Erbe (2002-heute),Häufige israelische Militäreinsätze in Jenin dauern an – im Lager kommt es regelmäßig zu Zusammenstößen.
DET-725,DET-690,hist011,Rechenschaftspflicht und Gerechtigkeit,✗ Es wird keine Entschädigung an die Familien von rechtswidrig getöteten Zivilisten gezahlt
DET-726,DET-691,hist011,Unmittelbare Auswirkungen (April-Mai 2002),4.000 Palästinenser obdachlos geworden; Lagerinfrastruktur zerstört
DET-727,DET-692,hist011,Medien- und Narrativkriege,Beide Seiten betrieben Propaganda: Die Palästinenser übertrieben die Opferzahlen; Israel spielte die Verstöße herunter.
DET-728,DET-693,hist011,Langfristiges Erbe (2002-heute),"Juli 2023: Erneut große israelische Operation in Jenin, 12 Palästinenser bei zweitägiger Operation getötet"
DET-729,DET-694,hist011,Rechenschaftspflicht und Gerechtigkeit,"✗ Keine Entschädigung für 4.000 Menschen, deren Häuser abgerissen wurden"
DET-730,DET-695,hist011,Unmittelbare Auswirkungen (April-Mai 2002),"Internationale Empörung und Anschuldigungen wegen eines „Massakers“ (die sich später als übertrieben herausstellten, aber es hatten sich schwerwiegende Verstöße ereignet)"
DET-731,DET-696,hist011,Medien- und Narrativkriege,"Der Bericht von Human Rights Watch lieferte die glaubwürdigste Darstellung, erhielt aber weniger Aufmerksamkeit als die frühen, aufsehenerregenden Behauptungen."
DET-732,DET-697,hist011,Langfristiges Erbe (2002-heute),September 2023: Ein israelischer Drohnenangriff in Jenin tötet drei Menschen und markiert eine Eskalation der Taktik.
DET-733,DET-698,hist011,Rechenschaftspflicht und Gerechtigkeit,✗ UN-Untersuchungsmission blockiert; keine unabhängige internationale Untersuchung durchgeführt
DET-734,DET-699,hist011,Unmittelbare Auswirkungen (April-Mai 2002),Israel blockierte die UN-Untersuchungsmission und verhinderte so eine unabhängige Untersuchung.
DET-735,DET-700,hist011,Medien- und Narrativkriege,"Jenin wurde zum Symbol, das von beiden Seiten genutzt wurde: Palästinenser als Opfer und Israel im Kampf gegen den Terrorismus."
DET-736,DET-701,hist011,Langfristiges Erbe (2002-heute),Das Urteil von Jenin 2002 schuf einen Präzedenzfall für den Einsatz massiver militärischer Gewalt in dicht besiedelten Gebieten.
DET-737,DET-702,hist011,Rechenschaftspflicht und Gerechtigkeit,✗ Israelische interne Untersuchungen (sofern vorhanden) wurden nie veröffentlicht; keine Rechenschaftspflicht
DET-738,DET-703,hist011,Unmittelbare Auswirkungen (April-Mai 2002),"Human Rights Watch dokumentierte „offensichtliche Kriegsverbrechen“, aber es folgten keine Anklagen."
DET-739,DET-704,hist011,Medien- und Narrativkriege,"Der in Israel verbotene Dokumentarfilm „Jenin, Jenin“ (2002) von Mohammed Bakri sorgte für Aufsehen"
DET-740,DET-705,hist011,Langfristiges Erbe (2002-heute),Die D-9-Bulldozer wurden zu einer ikonischen Waffe der Besatzungszeit – später wurden sie in großem Umfang in den Gaza-Kriegen eingesetzt.
DET-741,DET-706,hist011,Rechenschaftspflicht und Gerechtigkeit,"✗ Palästinensische Kämpfer, die Sprengfallen einsetzten und Zivilisten gefährdeten, wurden nie zur Rechenschaft gezogen."
DET-742,DET-707,hist011,Unmittelbare Auswirkungen (April-Mai 2002),Palästinensische Darstellungen von Jenin als heroischem Widerstand versus israelische Darstellungen der Zerschlagung der Terrorinfrastruktur
DET-743,DET-708,hist011,Langfristiges Erbe (2002-heute),Eine Kultur der Straflosigkeit wurde etabliert: Trotz der Feststellung von Kriegsverbrechen wird keine der beiden Seiten zur Rechenschaft gezogen.
DET-744,DET-709,hist011,Rechenschaftspflicht und Gerechtigkeit,✓ Human Rights Watch führte gründliche Untersuchungen durch und dokumentierte Verstöße.
DET-745,DET-710,hist011,Unmittelbare Auswirkungen (April-Mai 2002),Vertiefter israelisch-palästinensischer Hass und Trauma während der Zweiten Intifada
DET-746,DET-711,hist011,Langfristiges Erbe (2002-heute),"Die Blockierung der UN-Untersuchung schuf einen Präzedenzfall, dem Israel wiederholt folgte."
DET-747,DET-712,hist011,Rechenschaftspflicht und Gerechtigkeit,✓ Amnesty International und andere Organisationen dokumentierten Missstände
DET-748,DET-713,hist011,Langfristiges Erbe (2002-heute),"Die Operation Jenin demonstrierte die Bereitschaft Israels, hohe zivile Opferzahlen in Kauf zu nehmen, um die Verluste der Soldaten zu minimieren."
DET-749,DET-714,hist011,Rechenschaftspflicht und Gerechtigkeit,✗ Der Internationale Strafgerichtshof war zu diesem Zeitpunkt nicht zuständig (Palästina war noch kein Mitglied).
DET-750,DET-715,hist011,Rechenschaftspflicht und Gerechtigkeit,✗ Die Kultur der Straflosigkeit besteht fort: Israelische Operationen mit zivilen Opfern finden regelmäßig ohne Rechenschaftspflicht statt
DET-751,DET-716,hist011,Genfer Konventionen – Israelische Verstöße,"Artikel 27 (Schutz der Zivilbevölkerung): „Schutzberechtigte Personen … sind insbesondere vor allen Gewalttaten zu schützen.“ Die vorsätzliche Tötung von Zivilpersonen (14-Jähriger, rollstuhlgebundener älterer Mann, ältere Frau) verletzte den Grundschutz."
DET-752,DET-717,hist011,Zusatzprotokoll I - Unterscheidungsprinzip,"Artikel 48 (Grundregel): Die Parteien müssen „zwischen Zivilbevölkerung und Kombattanten unterscheiden“. Hubschrauberangriffe auf Häuser, in denen sich ausschließlich Zivilisten und keine Kämpfer befanden, verstießen gegen den Grundsatz der Unterscheidung."
DET-753,DET-718,hist011,Zugang für medizinisches Personal und humanitäre Hilfe,"Genfer Konvention I, Artikel 19: Medizinische Einrichtungen und mobile medizinische Einheiten dürfen nicht angegriffen werden. Das Beschießen von Krankenwagen verstößt gegen diesen Schutz."
DET-754,DET-719,hist011,Berufspflichten,"Viertes Genfer Abkommen, Artikel 55-56: Die Besatzungsmacht muss die Versorgung mit Nahrungsmitteln und Medikamenten sowie mit medizinischen Einrichtungen und Dienstleistungen gewährleisten. Das Abschalten der Wasser- und Stromversorgung und die Blockierung des Zugangs zu medizinischen Einrichtungen verstießen gegen diese Pflichten."
DET-755,DET-720,hist011,Verstöße der Palästinenser gegen das humanitäre Völkerrecht,"Unterscheidungsprinzip: Palästinensische Kämpfer operierten aus dicht besiedelten Wohngebieten, wodurch es schwierig war, zwischen militärischen Zielen und zivilem Eigentum zu unterscheiden. Die Pflicht zur Trennung militärischer Operationen von zivilen Angelegenheiten wurde verletzt."
DET-756,DET-721,hist011,Genfer Konventionen – Israelische Verstöße,"Artikel 28 (Menschliche Schutzschilde): „Die Anwesenheit einer geschützten Person darf nicht dazu benutzt werden, bestimmte Punkte oder Gebiete von militärischen Operationen zu verschonen.“ Der Einsatz von Palästinensern als menschliche Schutzschilde durch die israelischen Streitkräfte verstieß gegen dieses absolute Verbot."
DET-757,DET-722,hist011,Zusatzprotokoll I - Unterscheidungsprinzip,"Artikel 51 (Schutz der Zivilbevölkerung): „Wahllose Angriffe sind verboten.“ Anhaltender Raketenbeschuss von Hubschraubern auf Wohnhäuser, wie von HRW dokumentiert, stellt einen wahllosen Angriff dar."
DET-758,DET-723,hist011,Zugang für medizinisches Personal und humanitäre Hilfe,"Zusatzprotokoll I, Artikel 15: Medizinisches Personal „ist zu achten und zu schützen“. Die Tötung der uniformierten Krankenschwester Farwa Jammal bei der Behandlung von Verwundeten war ein Kriegsverbrechen."
DET-759,DET-724,hist011,Berufspflichten,"Haager Landkriegsordnung, Artikel 43: Die Besatzungsmacht muss „für öffentliche Ordnung und Sicherheit sorgen“. Die vollständige Belagerung, die den humanitären Zugang verhindert, verstößt gegen diese Verpflichtung."
DET-760,DET-725,hist011,Verstöße der Palästinenser gegen das humanitäre Völkerrecht,"Undifferenzierte Waffen: Der weitverbreitete Einsatz von Sprengfallen und Sprengkörpern in Privathäusern – Vorrichtungen, die nicht zwischen Kombattanten und Zivilisten unterscheiden können – verstößt gegen das Verbot wahlloser Waffen."
DET-761,DET-726,hist011,Genfer Konventionen – Israelische Verstöße,"Artikel 147 (Schwere Verstöße/Kriegsverbrechen): „Vorsätzliches Töten … das Verursachen großen Leids … umfangreiche Zerstörung … die nicht durch militärische Notwendigkeit gerechtfertigt ist“ stellt einen schweren Verstoß dar. Der Abriss von über 140 Gebäuden, in denen sich oft Menschen befanden, erfüllt die Definition eines Kriegsverbrechens."
DET-762,DET-727,hist011,Zusatzprotokoll I - Unterscheidungsprinzip,"Artikel 57 (Vorsichtsmaßnahmen bei einem Angriff): „Es ist ständig darauf zu achten, die Zivilbevölkerung zu schonen.“ Das Zerstören von Gebäuden ohne Überprüfung, ob sich Zivilisten darin befinden, verstößt gegen die Pflicht zur Vorsichtsmaßnahmen."
DET-763,DET-728,hist011,Zugang für medizinisches Personal und humanitäre Hilfe,"Gemeinsamer Artikel 3: Verwundete und Kranke „sollen aufgenommen und versorgt werden“. Die elftägige Blockierung des Zugangs für Krankenwagen, die zum Tod verletzter Zivilisten führte, verstieß gegen eine grundlegende humanitäre Verpflichtung."
DET-764,DET-729,hist011,Berufspflichten,"Artikel 53: Zerstörung von Eigentum verboten, „außer wenn eine solche Zerstörung durch militärische Operationen unbedingt erforderlich ist“. Massenzerstörungen gingen über die militärische Notwendigkeit hinaus."
DET-765,DET-730,hist011,Verstöße der Palästinenser gegen das humanitäre Völkerrecht,"Vortäuschung eines Schutzstatus: Einige (umstrittene) Berichte über palästinensische Kämpfer, die Zivilkleidung trugen oder Krankenwagen benutzten, verstießen gegen das Verbot des Verrats, obwohl die Beweislage begrenzt war."
DET-766,DET-731,hist011,Ereignistyp,
DET-767,DET-732,hist011,Israelische Operation,
DET-768,DET-733,hist011,Auslösen,
DET-769,DET-734,hist011,Abgerissene Gebäude,
DET-770,DET-735,hist011,Überprüfung,
DET-771,DET-736,hist011,Feststellung von Kriegsverbrechen,
DET-772,DET-737,hist011,Afaf Mohammed,"Gegenüber Human Rights Watch sagte sie aus: „Am 10. April kamen die Bulldozer in unsere Straße. Sie begannen, die Häuser eins nach dem anderen abzureißen. Wir konnten unsere Nachbarn in ihren Häusern schreien hören, während die Bulldozer sie zerstörten. Die Soldaten ließen uns nicht zu ihnen gehen und ihnen helfen. Wir hörten die Schreie und dann Stille. Tage später sah ich, wie Leichen aus den Trümmern geborgen wurden.“"
DET-773,DET-738,hist011,Fayez Hawashin,"Sein Sohn Muhammad wurde am 3. April erschossen, als er mit einer Gruppe von Frauen und Kindern in Richtung Krankenhaus ging. Fayez sagte aus: „Mein Sohn war mit Frauen und Kindern unterwegs. Sie wollten in Richtung Krankenhaus. Israelische Soldaten schossen ihm zweimal ins Gesicht. Er war 14 Jahre alt. Es waren keine Kämpfer bei ihnen. Nur Zivilisten, die Schutz suchten.“"
DET-774,DET-739,hist011,Jamal Zghair,"Er sagte über den Tod seines Vaters am 10. April aus: „Mein Vater war 57 Jahre alt und saß im Rollstuhl. Er wollte nach Hause. Er trug eine weiße Flagge. Israelische Panzer beschossen ihn und überrollten ihn dann. Wir fanden seinen zerquetschten Körper. Es waren keine Kämpfer in seiner Nähe. Er war nur ein alter, behinderter Mann, der nach Hause wollte.“"
DET-775,DET-740,hist011,Dr. Abu Salouh,"Er sagte aus, dass der Zugang zu medizinischer Versorgung blockiert wurde: „Elf Tage lang konnten wir die Verwundeten nicht erreichen. Krankenwagen wurden beschossen. Wir hatten Verletzte im Lager, die dringend medizinische Hilfe benötigten. Die Israelis ließen uns nicht hinein. Einige Menschen starben, weil sie keine medizinische Versorgung erhielten. Das ist ein Kriegsverbrechen – Ärzte daran zu hindern, die Verwundeten zu behandeln.“"
DET-776,DET-741,hist011,Ermittler von Human Rights Watch,"Nach neuntägigen Ermittlungen mit über 100 Zeugenbefragungen: „Die israelischen Streitkräfte begingen schwere Verstöße gegen das humanitäre Völkerrecht, von denen einige dem Anschein nach Kriegsverbrechen darstellen… Die israelischen Streitkräfte setzten gepanzerte Bulldozer ein, um Gebäude zu zerstören, in einigen Fällen mit Zivilisten darin… Wir dokumentierten direkte Angriffe auf medizinisches Personal und die anhaltende Verweigerung des Zugangs zu medizinischer Versorgung.“"
DET-777,DET-742,hist011,Kofi Annan,"Nachdem Israel die UN-Untersuchungskommission blockiert hatte: „Ich bedauere zutiefst, dass es nicht möglich war, das Team in die Region zu entsenden… Ohne die volle Kooperation der israelischen Regierung kann das Team seine Arbeit nicht erfüllen.“ Die UN-Untersuchung fand aufgrund der israelischen Blockade nicht statt."
DET-778,DET-743,hist011,Ariel Sharon,Verteidigte die Operation: „Dies war ein Terroristennest. Es war eine notwendige Operation.“ Leugnete Kriegsverbrechen: „Die israelische Armee ist die moralischste Armee der Welt.“ Auf die Frage nach zivilen Opfern erklärte er: „Krieg ist Krieg.“ Blockierte UN-Untersuchung.
DET-779,DET-744,hist011,Israelischer Soldat (anonym),"Aussage gegenüber Breaking the Silence (Jahre später): „Uns wurde gesagt, wir sollten das Leben der Soldaten nicht gefährden. Also setzten wir die Bulldozer ein. Wir wussten, dass sich in einigen Gebäuden Menschen befanden. Aber der Befehl lautete, sie abzureißen. Die Offiziere sagten, es sei besser, Gebäude abzureißen, als Soldaten in Häuserkämpfen zu riskieren. Ich höre die Schreie noch immer.“"
DET-780,DET-745,hist011,Amnesty International,"Bericht über Jenin (November 2002): „Amnesty International ist zutiefst besorgt darüber, dass einige der Tötungen von Palästinensern durch die israelischen Streitkräfte in Jenin rechtswidrige Tötungen gewesen sein könnten… Die israelischen Behörden haben es wiederholt versäumt, gründliche, unabhängige und unparteiische Untersuchungen zu mutmaßlichen Menschenrechtsverletzungen durchzuführen.“"
DET-781,DET-746,hist011,Massaker beim Passahfest löst Operation Verteidigungsschild aus,"Ein Selbstmordattentäter der Hamas griff den Pessach-Seder im Park Hotel in Netanya an und tötete 30 Israelis, 140 wurden verletzt. Es war der tödlichste Einzelanschlag der Zweiten Intifada. Die israelische Regierung genehmigte die Operation Schutzschild – eine massive Militäroperation im gesamten Westjordanland zur „Zerschlagung der palästinensischen Terrorinfrastruktur“."
DET-782,DET-747,hist011,Operation Verteidigungsschild beginnt; andere Städte werden zuerst angegriffen,"Die israelischen Streitkräfte (IDF) starteten am 29. März die Operation „Schutzschild“ mit einem Einmarsch in Ramallah und der Einnahme von Arafats Anwesen. Es folgten Operationen in Tulkarm (1. April), Qalqilya (1. April) und Bethlehem (2. April). Bis zum 3. April befanden sich sechs größere Städte im Westjordanland unter israelischer Militärbesatzung."
